"auto_id","log_identifer","log_date","log_details"
"23576","관우","2023-04-19 00:28:05","SUPPORT GOTCHA USE 15000 / REMAIN 1294801"
"23577","관우","2023-04-19 00:28:09","SUPPORT GOTCHA USE 15000 / REMAIN 1279801"
"23578","관우","2023-04-19 00:28:13","SUPPORT GOTCHA USE 15000 / REMAIN 1264801"
"23579","관우","2023-04-19 00:28:17","SUPPORT GOTCHA USE 15000 / REMAIN 1249801"
"23580","관우","2023-04-19 00:28:24","SUPPORT GOTCHA USE 15000 / REMAIN 1234801"
"23581","관우","2023-04-19 00:28:28","SUPPORT GOTCHA USE 15000 / REMAIN 1219801"
"23582","관우","2023-04-19 00:28:34","SUPPORT GOTCHA USE 15000 / REMAIN 1204801"
"23583","관우","2023-04-19 00:28:40","SUPPORT GOTCHA USE 15000 / REMAIN 1189801"
"23584","관우","2023-04-19 00:28:45","SUPPORT GOTCHA USE 15000 / REMAIN 1174801"
"23585","관우","2023-04-19 00:28:53","SUPPORT GOTCHA USE 15000 / REMAIN 1159801"
"23586","관우","2023-04-19 00:28:59","SUPPORT GOTCHA USE 15000 / REMAIN 1144801"
"23587","관우","2023-04-19 00:29:05","SUPPORT GOTCHA USE 15000 / REMAIN 1129801"
"23588","관우","2023-04-19 00:29:10","SUPPORT GOTCHA USE 15000 / REMAIN 1114801"
"23589","관우","2023-04-19 00:29:15","SUPPORT GOTCHA USE 15000 / REMAIN 1099801"
"23590","관우","2023-04-19 00:29:19","SUPPORT GOTCHA USE 15000 / REMAIN 1084801"
"23591","관우","2023-04-19 00:29:24","SUPPORT GOTCHA USE 15000 / REMAIN 1069801"
"23592","관우","2023-04-19 00:29:31","SUPPORT GOTCHA USE 15000 / REMAIN 1054801"
"23593","관우","2023-04-19 00:29:37","SUPPORT GOTCHA USE 15000 / REMAIN 1039801"
"23594","관우","2023-04-19 00:29:43","SUPPORT GOTCHA USE 15000 / REMAIN 1024801"
"23595","관우","2023-04-19 00:29:49","SUPPORT GOTCHA USE 15000 / REMAIN 1009801"
"23596","관우","2023-04-19 00:29:54","SUPPORT GOTCHA USE 15000 / REMAIN 994801"
"23597","관우","2023-04-19 00:30:00","SUPPORT GOTCHA USE 15000 / REMAIN 979801"
"23598","관우","2023-04-19 00:30:05","SUPPORT GOTCHA USE 15000 / REMAIN 964801"
"23599","관우","2023-04-19 00:30:11","SUPPORT GOTCHA USE 15000 / REMAIN 949801"
"23600","관우","2023-04-19 00:30:16","SUPPORT GOTCHA USE 15000 / REMAIN 934801"
"23601","관우","2023-04-19 00:30:21","SUPPORT GOTCHA USE 15000 / REMAIN 919801"
"23602","관우","2023-04-19 00:30:26","SUPPORT GOTCHA USE 15000 / REMAIN 904801"
"23603","관우","2023-04-19 00:30:32","SUPPORT GOTCHA USE 15000 / REMAIN 889801"
"23604","관우","2023-04-19 00:30:38","SUPPORT GOTCHA USE 15000 / REMAIN 874801"
"23605","관우","2023-04-19 00:30:43","SUPPORT GOTCHA USE 15000 / REMAIN 859801"
"23606","관우","2023-04-19 00:30:48","SUPPORT GOTCHA USE 15000 / REMAIN 844801"
"23607","관우","2023-04-19 00:30:53","SUPPORT GOTCHA USE 15000 / REMAIN 829801"
"23608","관우","2023-04-19 00:30:59","SUPPORT GOTCHA USE 15000 / REMAIN 814801"
"23609","관우","2023-04-19 00:31:06","SUPPORT GOTCHA USE 15000 / REMAIN 799801"
"23610","관우","2023-04-19 00:31:11","SUPPORT GOTCHA USE 15000 / REMAIN 784801"
"23611","관우","2023-04-19 00:31:16","SUPPORT GOTCHA USE 15000 / REMAIN 769801"
"23612","관우","2023-04-19 00:31:23","SUPPORT GOTCHA USE 15000 / REMAIN 754801"
"23613","관우","2023-04-19 00:31:28","SUPPORT GOTCHA USE 15000 / REMAIN 739801"
"23614","관우","2023-04-19 00:31:33","SUPPORT GOTCHA USE 15000 / REMAIN 724801"
"23615","관우","2023-04-19 00:31:37","SUPPORT GOTCHA USE 15000 / REMAIN 709801"
"23616","관우","2023-04-19 00:31:42","SUPPORT GOTCHA USE 15000 / REMAIN 694801"
"23617","관우","2023-04-19 00:31:46","SUPPORT GOTCHA USE 15000 / REMAIN 679801"
"23618","관우","2023-04-19 00:31:52","SUPPORT GOTCHA USE 15000 / REMAIN 664801"
"23619","관우","2023-04-19 00:31:59","SUPPORT GOTCHA USE 15000 / REMAIN 649801"
"23620","관우","2023-04-19 00:32:05","SUPPORT GOTCHA USE 15000 / REMAIN 634801"
"23621","관우","2023-04-19 00:32:10","SUPPORT GOTCHA USE 15000 / REMAIN 619801"
"23622","관우","2023-04-19 00:32:15","SUPPORT GOTCHA USE 15000 / REMAIN 604801"
"23623","관우","2023-04-19 00:32:22","SUPPORT GOTCHA USE 15000 / REMAIN 589801"
"23624","관우","2023-04-19 00:32:27","SUPPORT GOTCHA USE 15000 / REMAIN 574801"
"23625","관우","2023-04-19 00:32:32","SUPPORT GOTCHA USE 15000 / REMAIN 559801"
"23626","관우","2023-04-19 00:32:38","SUPPORT GOTCHA USE 15000 / REMAIN 544801"
"23627","관우","2023-04-19 00:32:42","SUPPORT GOTCHA USE 15000 / REMAIN 529801"
"23628","관우","2023-04-19 00:32:47","SUPPORT GOTCHA USE 15000 / REMAIN 514801"
"23629","관우","2023-04-19 00:32:53","SUPPORT GOTCHA USE 15000 / REMAIN 499801"
"23630","관우","2023-04-19 00:32:58","SUPPORT GOTCHA USE 15000 / REMAIN 484801"
"23631","관우","2023-04-19 00:33:02","SUPPORT GOTCHA USE 15000 / REMAIN 469801"
"23632","관우","2023-04-19 00:33:07","SUPPORT GOTCHA USE 15000 / REMAIN 454801"
"23633","관우","2023-04-19 00:33:12","SUPPORT GOTCHA USE 15000 / REMAIN 439801"
"23634","관우","2023-04-19 00:33:17","SUPPORT GOTCHA USE 15000 / REMAIN 424801"
"23635","관우","2023-04-19 00:33:23","SUPPORT GOTCHA USE 15000 / REMAIN 409801"
"23636","관우","2023-04-19 00:33:28","SUPPORT GOTCHA USE 15000 / REMAIN 394801"
"23637","관우","2023-04-19 00:33:33","SUPPORT GOTCHA USE 15000 / REMAIN 379801"
"23638","관우","2023-04-19 00:33:39","SUPPORT GOTCHA USE 15000 / REMAIN 364801"
"23639","관우","2023-04-19 00:33:45","SUPPORT GOTCHA USE 15000 / REMAIN 349801"
"23640","관우","2023-04-19 00:33:51","SUPPORT GOTCHA USE 15000 / REMAIN 334801"
"23641","관우","2023-04-19 00:33:55","SUPPORT GOTCHA USE 15000 / REMAIN 319801"
"23642","관우","2023-04-19 00:34:00","SUPPORT GOTCHA USE 15000 / REMAIN 304801"
"23643","관우","2023-04-19 00:34:08","SUPPORT GOTCHA USE 15000 / REMAIN 289801"
"23644","관우","2023-04-19 00:34:14","SUPPORT GOTCHA USE 15000 / REMAIN 274801"
"23645","관우","2023-04-19 00:34:18","SUPPORT GOTCHA USE 15000 / REMAIN 259801"
"23646","관우","2023-04-19 00:34:23","SUPPORT GOTCHA USE 15000 / REMAIN 244801"
"23647","관우","2023-04-19 00:34:29","SUPPORT GOTCHA USE 15000 / REMAIN 229801"
"23648","관우","2023-04-19 00:34:34","SUPPORT GOTCHA USE 15000 / REMAIN 214801"
"23649","관우","2023-04-19 00:34:40","SUPPORT GOTCHA USE 15000 / REMAIN 199801"
"23650","관우","2023-04-19 00:34:46","SUPPORT GOTCHA USE 15000 / REMAIN 184801"
"23651","관우","2023-04-19 00:34:52","SUPPORT GOTCHA USE 15000 / REMAIN 169801"
"23652","관우","2023-04-19 00:34:57","SUPPORT GOTCHA USE 15000 / REMAIN 154801"
"23653","관우","2023-04-19 00:35:02","SUPPORT GOTCHA USE 15000 / REMAIN 139801"
"23654","관우","2023-04-19 00:35:07","SUPPORT GOTCHA USE 15000 / REMAIN 124801"
"23655","관우","2023-04-19 00:35:13","SUPPORT GOTCHA USE 15000 / REMAIN 109801"
"23656","관우","2023-04-19 00:35:17","SUPPORT GOTCHA USE 15000 / REMAIN 94801"
"23657","관우","2023-04-19 00:35:22","SUPPORT GOTCHA USE 15000 / REMAIN 79801"
"23658","관우","2023-04-19 00:35:29","SUPPORT GOTCHA USE 15000 / REMAIN 64801"
"23659","관우","2023-04-19 00:35:35","SUPPORT GOTCHA USE 15000 / REMAIN 49801"
"23660","관우","2023-04-19 00:35:41","SUPPORT GOTCHA USE 15000 / REMAIN 34801"
"23661","관우","2023-04-19 00:35:46","SUPPORT GOTCHA USE 15000 / REMAIN 19801"
"23662","관우","2023-04-19 00:35:51","SUPPORT GOTCHA USE 15000 / REMAIN 4801"
"23663","관우","2023-04-19 00:45:51","REWARD 업적 보상 GET 14500 / REMAIN 19301"
"23664","관우","2023-04-19 00:45:52","REWARD 업적 보상 GET 3500 / REMAIN 22801"
"23665","관우","2023-04-19 00:45:53","REWARD 업적 보상 GET 160000 / REMAIN 182801"
"23666","관우","2023-04-19 00:45:53","REWARD 임무 보상 수령 GET 500 / REMAIN 183301"
"23667","관우","2023-04-19 00:45:53","REWARD 임무 보상 수령 GET 500 / REMAIN 183801"
"23668","관우","2023-04-19 00:45:53","REWARD 임무 보상 수령 GET 500 / REMAIN 184301"
"23669","관우","2023-04-19 00:45:54","REWARD 임무 보상 수령 GET 1000 / REMAIN 185301"
"23670","관우","2023-04-19 00:45:54","REWARD 임무 보상 수령 GET 1000 / REMAIN 186301"
"23671","관우","2023-04-19 00:45:55","REWARD 임무 보상 수령 GET 1000 / REMAIN 187301"
"23672","2175","2023-04-19 00:54:27","REWARD 업적 보상 GET 30000 / REMAIN 147631"
"23673","2175","2023-04-19 00:54:27","REWARD 업적 보상 GET 500 / REMAIN 148131"
"23674","2175","2023-04-19 00:54:30","REWARD 업적 보상 GET 500 / REMAIN 148631"
"23675","2175","2023-04-19 00:54:30","REWARD 임무 보상 수령 GET 500 / REMAIN 149131"
"23676","2175","2023-04-19 00:54:31","REWARD 임무 보상 수령 GET 500 / REMAIN 149631"
"23677","2175","2023-04-19 00:54:31","REWARD 임무 보상 수령 GET 500 / REMAIN 150131"
"23678","2175","2023-04-19 00:54:32","REWARD 임무 보상 수령 GET 1000 / REMAIN 151131"
"23679","2175","2023-04-19 00:54:33","REWARD 임무 보상 수령 GET 1000 / REMAIN 152131"
"23680","2175","2023-04-19 00:54:33","REWARD 임무 보상 수령 GET 1000 / REMAIN 153131"
"23681","관우","2023-04-19 00:54:53","REWARD 업적 보상 GET 500 / REMAIN 187801"
"23682","관우","2023-04-19 00:55:02","REWARD 업적 보상 GET 500 / REMAIN 188301"
"23683","관우","2023-04-19 00:55:06","REWARD 업적 보상 GET 7000 / REMAIN 195301"
"23684","관우","2023-04-19 00:55:07","REWARD 임무 보상 수령 GET 500 / REMAIN 195801"
"23685","관우","2023-04-19 00:55:07","REWARD 임무 보상 수령 GET 500 / REMAIN 196301"
"23686","관우","2023-04-19 00:55:08","REWARD 임무 보상 수령 GET 1000 / REMAIN 197301"
"23687","관우","2023-04-19 00:56:13","SUPPORT GOTCHA USE 15000 / REMAIN 182301"
"23688","관우","2023-04-19 00:56:18","SUPPORT GOTCHA USE 15000 / REMAIN 167301"
"23689","관우","2023-04-19 00:56:21","SUPPORT GOTCHA USE 15000 / REMAIN 152301"
"23690","관우","2023-04-19 00:56:28","JANGSU GOTCHA USE 15000 / REMAIN 137301"
"23691","관우","2023-04-19 00:56:30","JANGSU GOTCHA USE 15000 / REMAIN 122301"
"23692","관우","2023-04-19 00:56:33","JANGSU GOTCHA USE 15000 / REMAIN 107301"
"23693","관우","2023-04-19 00:56:36","JANGSU GOTCHA USE 15000 / REMAIN 92301"
"23694","관우","2023-04-19 00:56:39","JANGSU GOTCHA USE 15000 / REMAIN 77301"
"23695","관우","2023-04-19 00:56:43","JANGSU GOTCHA USE 15000 / REMAIN 62301"
"23696","관우","2023-04-19 00:56:47","JANGSU GOTCHA USE 15000 / REMAIN 47301"
"23697","관우","2023-04-19 00:56:50","JANGSU GOTCHA USE 15000 / REMAIN 32301"
"23698","관우","2023-04-19 00:56:55","JANGSU GOTCHA USE 15000 / REMAIN 17301"
"23699","관우","2023-04-19 00:56:59","JANGSU GOTCHA USE 15000 / REMAIN 2301"
"23700","관우","2023-04-19 00:58:54","REWARD 업적 보상 GET 7500 / REMAIN 9801"
"23701","관우","2023-04-19 01:07:42","REWARD 업적 보상 GET 2500 / REMAIN 12301"
"23702","관우","2023-04-19 01:08:43","REWARD 업적 보상 GET 500 / REMAIN 12801"
"23703","관우","2023-04-19 01:11:56","REWARD 관우 보상 GET 500 / REMAIN 13301"
"23704","관우","2023-04-19 01:12:01","REWARD 관우 보상 GET 500 / REMAIN 13801"
"23705","관우","2023-04-19 01:15:09","REWARD 업적 보상 GET 500 / REMAIN 14301"
"23706","관우","2023-04-19 01:15:10","REWARD 업적 보상 GET 14500 / REMAIN 28801"
"23707","관우","2023-04-19 01:15:10","REWARD 업적 보상 GET 500 / REMAIN 29301"
"23708","관우","2023-04-19 01:16:57","REWARD 업적 보상 GET 500 / REMAIN 29801"
"23709","관우","2023-04-19 01:19:04","REWARD 업적 보상 GET 500 / REMAIN 30301"
"23710","관우","2023-04-19 01:19:04","REWARD 업적 보상 GET 1000 / REMAIN 31301"
"23711","관우","2023-04-19 01:22:40","REWARD 업적 보상 GET 2000 / REMAIN 33301"
"23712","관우","2023-04-19 01:22:41","REWARD 업적 보상 GET 500 / REMAIN 33801"
"23713","관우","2023-04-19 01:22:41","REWARD 임무 보상 수령 GET 500 / REMAIN 34301"
"23714","관우","2023-04-19 01:29:03","REWARD 업적 보상 GET 2000 / REMAIN 36301"
"23715","관우","2023-04-19 01:29:04","REWARD 업적 보상 GET 1000 / REMAIN 37301"
"23716","관우","2023-04-19 01:32:02","REWARD 업적 보상 GET 500 / REMAIN 37801"
"23717","관우","2023-04-19 01:32:02","REWARD 업적 보상 GET 500 / REMAIN 38301"
"23718","관우","2023-04-19 01:36:19","REWARD 업적 보상 GET 2000 / REMAIN 40301"
"23719","관우","2023-04-19 01:37:01","REWARD 업적 보상 GET 500 / REMAIN 40801"
"23720","관우","2023-04-19 01:39:41","REWARD 업적 보상 GET 500 / REMAIN 41301"
"23721","관우","2023-04-19 01:42:44","REWARD 업적 보상 GET 2000 / REMAIN 43301"
"23722","관우","2023-04-19 01:51:45","REWARD 업적 보상 GET 1000 / REMAIN 44301"
"23723","관우","2023-04-19 01:51:45","REWARD 업적 보상 GET 500 / REMAIN 44801"
"23724","관우","2023-04-19 01:51:46","REWARD 임무 보상 수령 GET 1000 / REMAIN 45801"
"23725","관우","2023-04-19 01:51:46","REWARD 임무 보상 수령 GET 500 / REMAIN 46301"
"23726","관우","2023-04-19 01:51:46","REWARD 임무 보상 수령 GET 1000 / REMAIN 47301"
"23727","관우","2023-04-19 01:52:02","REWARD 업적 보상 GET 500 / REMAIN 47801"
"23728","관우","2023-04-19 01:55:17","REWARD 업적 보상 GET 500 / REMAIN 48301"
"23729","2175","2023-04-19 01:59:00","REWARD 업적 보상 GET 15500 / REMAIN 168631"
"23730","2175","2023-04-19 01:59:01","REWARD 업적 보상 GET 500 / REMAIN 169131"
"23731","관우","2023-04-19 01:59:20","REWARD 업적 보상 GET 500 / REMAIN 48801"
"23732","0401","2023-04-19 02:02:16","REWARD 업적 보상 GET 71000 / REMAIN 1494251"
"23733","0401","2023-04-19 02:04:23","REWARD 임무 보상 수령 GET 500 / REMAIN 1494751"
"23734","0401","2023-04-19 02:04:30","REWARD 임무 보상 수령 GET 1000 / REMAIN 1495751"
"23735","장료","2023-04-19 02:05:21","REWARD 일일 광고 시청 보상 GET 10000 / REMAIN 195731"
"23736","장료","2023-04-19 02:05:24","USE 상점 구매 USE 1000 / REMAIN 194731"
"23737","장료","2023-04-19 02:05:29","USE 상점 구매 USE 5000 / REMAIN 189731"
"23738","장료","2023-04-19 02:05:31","USE 상점 구매 USE 1000 / REMAIN 188731"
"23739","장료","2023-04-19 02:05:32","USE 상점 구매 USE 2000 / REMAIN 186731"
"23740","장료","2023-04-19 02:05:33","USE 상점 구매 USE 1000 / REMAIN 185731"
"23741","장료","2023-04-19 02:05:34","USE 상점 구매 USE 1000 / REMAIN 184731"
"23742","장료","2023-04-19 02:05:35","USE 상점 구매 USE 2500 / REMAIN 182231"
"23743","장료","2023-04-19 02:05:39","USE 상점 구매 USE 1000 / REMAIN 181231"
"23744","장료","2023-04-19 02:05:40","USE 상점 구매 USE 2500 / REMAIN 178731"
"23745","장료","2023-04-19 02:05:41","USE 상점 구매 USE 3000 / REMAIN 175731"
"23746","장료","2023-04-19 02:05:45","REWARD 업적 보상 GET 500 / REMAIN 176231"
"23747","장료","2023-04-19 02:05:45","REWARD 업적 보상 GET 47500 / REMAIN 223731"
"23748","장료","2023-04-19 02:05:46","REWARD 임무 보상 수령 GET 500 / REMAIN 224231"
"23749","장료","2023-04-19 02:05:46","REWARD 임무 보상 수령 GET 500 / REMAIN 224731"
"23750","장료","2023-04-19 02:05:46","REWARD 임무 보상 수령 GET 1000 / REMAIN 225731"
"23751","장료","2023-04-19 02:05:47","REWARD 임무 보상 수령 GET 1000 / REMAIN 226731"
"23752","2175","2023-04-19 02:07:22","REWARD 업적 보상 GET 2000 / REMAIN 171131"
"23753","2175","2023-04-19 02:10:48","REWARD 일일 광고 시청 보상 GET 10000 / REMAIN 181131"
"23754","2175","2023-04-19 02:10:54","USE 상점 구매 USE 1000 / REMAIN 180131"
"23755","2175","2023-04-19 02:10:55","USE 상점 구매 USE 3000 / REMAIN 177131"
"23756","2175","2023-04-19 02:10:56","USE 상점 구매 USE 4000 / REMAIN 173131"
"23757","2175","2023-04-19 02:10:58","USE 상점 구매 USE 5000 / REMAIN 168131"
"23758","2175","2023-04-19 02:11:00","USE 상점 구매 USE 1000 / REMAIN 167131"
"23759","2175","2023-04-19 02:11:07","USE 상점 구매 USE 1000 / REMAIN 166131"
"23760","2175","2023-04-19 02:11:09","USE 상점 구매 USE 1000 / REMAIN 165131"
"23761","2175","2023-04-19 02:11:26","REWARD 업적 보상 GET 1000 / REMAIN 166131"
"23762","2175","2023-04-19 02:11:27","REWARD 임무 보상 수령 GET 500 / REMAIN 166631"
"23763","2175","2023-04-19 02:11:27","REWARD 임무 보상 수령 GET 500 / REMAIN 167131"
"23764","2175","2023-04-19 02:11:48","REWARD 임무 보상 수령 GET 500 / REMAIN 167631"
"23765","2175","2023-04-19 02:11:48","REWARD 임무 보상 수령 GET 500 / REMAIN 168131"
"23766","2175","2023-04-19 02:11:48","REWARD 임무 보상 수령 GET 1000 / REMAIN 169131"
"23767","2175","2023-04-19 02:11:49","REWARD 임무 보상 수령 GET 1000 / REMAIN 170131"
"23768","2175","2023-04-19 02:11:49","REWARD 임무 보상 수령 GET 1000 / REMAIN 171131"
"23769","2175","2023-04-19 02:12:17","REWARD 업적 보상 GET 500 / REMAIN 171631"
"23770","2175","2023-04-19 02:17:08","REWARD 업적 보상 GET 1000 / REMAIN 172631"
"23771","2175","2023-04-19 02:23:39","REWARD 업적 보상 GET 500 / REMAIN 173131"
"23772","2175","2023-04-19 02:24:28","JANGSU GOTCHA USE 15000 / REMAIN 158131"
"23773","2175","2023-04-19 02:24:34","JANGSU GOTCHA USE 15000 / REMAIN 143131"
"23774","2175","2023-04-19 02:24:39","SUPPORT GOTCHA USE 15000 / REMAIN 128131"
"23775","2175","2023-04-19 02:24:46","SUPPORT GOTCHA USE 15000 / REMAIN 113131"
"23776","2175","2023-04-19 02:25:07","REWARD 업적 보상 GET 2500 / REMAIN 115631"
"23777","2175","2023-04-19 02:28:56","REWARD 업적 보상 GET 1000 / REMAIN 116631"
"23778","관우","2023-04-19 03:11:43","REWARD 업적 보상 GET 14000 / REMAIN 62801"
"23779","관우","2023-04-19 03:11:44","REWARD 업적 보상 GET 13000 / REMAIN 75801"
"23780","관우","2023-04-19 03:11:44","REWARD 업적 보상 GET 15000 / REMAIN 90801"
"23781","관우","2023-04-19 03:11:44","REWARD 임무 보상 수령 GET 1000 / REMAIN 91801"
"23782","장료","2023-04-19 03:35:22","REWARD 업적 보상 GET 18000 / REMAIN 244731"
"23783","장료","2023-04-19 03:35:23","REWARD 임무 보상 수령 GET 500 / REMAIN 245231"
"23784","장료","2023-04-19 03:35:23","REWARD 임무 보상 수령 GET 1000 / REMAIN 246231"
"23785","장료","2023-04-19 03:36:08","REWARD 임무 보상 수령 GET 500 / REMAIN 246731"
"23786","장료","2023-04-19 03:36:08","REWARD 임무 보상 수령 GET 500 / REMAIN 247231"
"23787","장료","2023-04-19 03:36:09","REWARD 임무 보상 수령 GET 1000 / REMAIN 248231"
"23788","관우","2023-04-19 03:36:46","REWARD 업적 보상 GET 1500 / REMAIN 93301"
"23789","관우","2023-04-19 03:46:22","REWARD 업적 보상 GET 500 / REMAIN 93801"
"23790","관우","2023-04-19 03:46:38","REWARD 관우 보상 GET 500 / REMAIN 94301"
"23791","장료","2023-04-19 03:49:00","REWARD 업적 보상 GET 2500 / REMAIN 250731"
"23792","장료","2023-04-19 04:00:13","REWARD 업적 보상 GET 2000 / REMAIN 252731"
"23793","조운","2023-04-19 04:51:19","REWARD 일일 광고 시청 보상 GET 10000 / REMAIN 209806"
"23794","조운","2023-04-19 04:51:25","USE 상점 구매 USE 2500 / REMAIN 207306"
"23795","조운","2023-04-19 04:51:26","USE 상점 구매 USE 2500 / REMAIN 204806"
"23796","조운","2023-04-19 04:51:26","REWARD 일일 상점 금원보 구매 GET 5000 / REMAIN 209806"
"23797","조운","2023-04-19 04:51:27","USE 상점 구매 USE 3000 / REMAIN 206806"
"23798","조운","2023-04-19 04:51:29","USE 상점 구매 USE 4000 / REMAIN 202806"
"23799","조운","2023-04-19 04:51:30","USE 상점 구매 USE 2000 / REMAIN 200806"
"23800","조운","2023-04-19 04:51:31","USE 상점 구매 USE 1000 / REMAIN 199806"
"23801","조운","2023-04-19 04:51:32","USE 상점 구매 USE 1000 / REMAIN 198806"
"23802","조운","2023-04-19 04:51:33","USE 상점 구매 USE 1000 / REMAIN 197806"
"23803","조운","2023-04-19 04:51:35","USE 상점 구매 USE 500 / REMAIN 197306"
"23804","조운","2023-04-19 04:51:36","USE 상점 구매 USE 5000 / REMAIN 192306"
"23805","조운","2023-04-19 04:51:38","REWARD 업적 보상 GET 181500 / REMAIN 373806"
"23806","조운","2023-04-19 04:51:39","REWARD 임무 보상 수령 GET 500 / REMAIN 374306"
"23807","조운","2023-04-19 04:51:39","REWARD 임무 보상 수령 GET 500 / REMAIN 374806"
"23808","조운","2023-04-19 04:51:40","REWARD 임무 보상 수령 GET 1000 / REMAIN 375806"
"23809","조운","2023-04-19 04:51:40","REWARD 임무 보상 수령 GET 1000 / REMAIN 376806"
"23810","조운","2023-04-19 04:52:22","REWARD 임무 보상 수령 GET 500 / REMAIN 377306"
"23811","조운","2023-04-19 04:52:22","REWARD 임무 보상 수령 GET 1000 / REMAIN 378306"
"23812","장료","2023-04-19 04:57:45","REWARD 업적 보상 GET 8500 / REMAIN 261231"
"23813","장료","2023-04-19 05:48:46","REWARD 업적 보상 GET 8000 / REMAIN 269231"
"23814","관우","2023-04-19 05:49:29","REWARD 업적 보상 GET 12500 / REMAIN 106801"
"23815","관우","2023-04-19 05:49:30","REWARD 업적 보상 GET 8000 / REMAIN 114801"
"23816","관우","2023-04-19 13:43:11","REWARD 업적 보상 GET 66500 / REMAIN 181301"
"23817","관우","2023-04-19 13:43:11","REWARD 업적 보상 GET 15500 / REMAIN 196801"
"23818","장료","2023-04-19 13:46:39","REWARD 업적 보상 GET 82000 / REMAIN 351231"
"23819","장료","2023-04-19 13:46:40","REWARD 업적 보상 GET 3000 / REMAIN 354231"
"23820","펩시","2023-04-19 14:13:37","REWARD 초선 보상 GET 40000 / REMAIN 230001"
"23821","0401","2023-04-19 14:31:43","REWARD 업적 보상 GET 9500 / REMAIN 1505251"
"23822","0401","2023-04-19 14:34:34","REWARD 업적 보상 GET 500 / REMAIN 1505751"
"23823","0401","2023-04-19 14:40:31","REWARD 임무 보상 수령 GET 500 / REMAIN 1506251"
"23824","0401","2023-04-19 14:49:16","REWARD 임무 보상 수령 GET 1000 / REMAIN 1507251"
"23825","0401","2023-04-19 14:54:48","REWARD 업적 보상 GET 500 / REMAIN 1507751"
"23826","0401","2023-04-19 14:59:57","JANGSU GOTCHA USE 15000 / REMAIN 1492751"
"23827","0401","2023-04-19 15:00:05","JANGSU GOTCHA USE 15000 / REMAIN 1477751"
"23828","0401","2023-04-19 15:00:09","JANGSU GOTCHA USE 15000 / REMAIN 1462751"
"23829","0401","2023-04-19 15:00:41","SKILL GOTCHA USE 9000 / REMAIN 1453751"
"23830","0401","2023-04-19 15:00:43","SKILL GOTCHA USE 9000 / REMAIN 1444751"
"23831","0401","2023-04-19 15:00:45","SKILL GOTCHA USE 9000 / REMAIN 1435751"
"23832","0401","2023-04-19 15:00:46","SKILL GOTCHA USE 9000 / REMAIN 1426751"
"23833","0401","2023-04-19 15:00:48","SKILL GOTCHA USE 9000 / REMAIN 1417751"
"23834","0401","2023-04-19 15:00:49","SKILL GOTCHA USE 9000 / REMAIN 1408751"
"23835","0401","2023-04-19 15:00:51","SKILL GOTCHA USE 9000 / REMAIN 1399751"
"23836","0401","2023-04-19 15:00:53","SKILL GOTCHA USE 9000 / REMAIN 1390751"
"23837","0401","2023-04-19 15:00:55","SKILL GOTCHA USE 9000 / REMAIN 1381751"
"23838","0401","2023-04-19 15:00:57","SKILL GOTCHA USE 9000 / REMAIN 1372751"
"23839","0401","2023-04-19 15:00:59","SKILL GOTCHA USE 9000 / REMAIN 1363751"
"23840","0401","2023-04-19 15:01:01","SKILL GOTCHA USE 9000 / REMAIN 1354751"
"23841","0401","2023-04-19 15:01:03","SKILL GOTCHA USE 9000 / REMAIN 1345751"
"23842","0401","2023-04-19 15:01:04","SKILL GOTCHA USE 9000 / REMAIN 1336751"
"23843","0401","2023-04-19 15:01:06","SKILL GOTCHA USE 9000 / REMAIN 1327751"
"23844","0401","2023-04-19 15:01:08","SKILL GOTCHA USE 9000 / REMAIN 1318751"
"23845","0401","2023-04-19 15:01:10","SKILL GOTCHA USE 9000 / REMAIN 1309751"
"23846","0401","2023-04-19 15:01:12","SKILL GOTCHA USE 9000 / REMAIN 1300751"
"23847","0401","2023-04-19 15:01:14","SKILL GOTCHA USE 9000 / REMAIN 1291751"
"23848","0401","2023-04-19 15:01:16","SKILL GOTCHA USE 9000 / REMAIN 1282751"
"23849","0401","2023-04-19 15:01:19","SKILL GOTCHA USE 9000 / REMAIN 1273751"
"23850","0401","2023-04-19 15:01:21","SKILL GOTCHA USE 9000 / REMAIN 1264751"
"23851","0401","2023-04-19 15:01:23","SKILL GOTCHA USE 9000 / REMAIN 1255751"
"23852","0401","2023-04-19 15:01:25","SKILL GOTCHA USE 9000 / REMAIN 1246751"
"23853","0401","2023-04-19 15:01:27","SKILL GOTCHA USE 9000 / REMAIN 1237751"
"23854","0401","2023-04-19 15:01:29","SKILL GOTCHA USE 9000 / REMAIN 1228751"
"23855","관우","2023-04-19 16:11:08","REWARD 업적 보상 GET 1500 / REMAIN 198301"
"23856","관우","2023-04-19 16:11:08","REWARD 업적 보상 GET 20500 / REMAIN 218801"
"23857","조운","2023-04-19 16:21:44","REWARD 업적 보상 GET 108500 / REMAIN 486806"
"23858","조운","2023-04-19 16:24:46","REWARD 업적 보상 GET 1000 / REMAIN 487806"
"23859","조운","2023-04-19 16:24:47","REWARD 업적 보상 GET 500 / REMAIN 488306"
"23860","조운","2023-04-19 16:24:47","REWARD 임무 보상 수령 GET 500 / REMAIN 488806"
"23861","펩시","2023-04-19 16:52:09","REWARD 임무 보상 수령 GET 500 / REMAIN 230501"
"23862","펩시","2023-04-19 16:52:09","REWARD 업적 보상 GET 500 / REMAIN 231001"
