"auto_id","log_identifer","log_date","log_details"
"3054","펩시","2023-04-20 20:32:36","{
Member: {
money: 3978642697357,
stone: 26741631,
skillbook: 269091,
lastconnect: 2023-04-20 20:32:36
},
DailyShop: {
itemIndex: 14,12,18,9,15,13,17,19,20,5,
isBuy: 1,1,1,1,1,1,1,1,1,1,
isBuyAD: 1,1
}
}"
"3055","만두","2023-04-20 21:24:39","{
Member: {
money: 2417387713062,
stone: 2771532,
skillbook: 209217,
lastconnect: 2023-04-20 21:24:39
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3056","230420","2023-04-20 21:47:41","{
Member: {
money: 1000,
stone: 0,
skillbook: 0,
lastconnect: 2023-04-20 21:47:41
},
DailyShop: {
itemIndex: 14,0,11,5,12,4,18,17,6,20,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3057","230420","2023-04-20 21:47:59","{
Member: {
money: 1000,
stone: 200000,
skillbook: 0,
lastconnect: 2023-04-20 21:47:59
},
DailyShop: {
itemIndex: 14,0,11,5,12,4,18,17,6,20,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3058","230420","2023-04-20 21:48:08","{
Member: {
money: 1634,
stone: 200000,
skillbook: 0,
lastconnect: 2023-04-20 21:48:08
},
DailyShop: {
itemIndex: 14,0,11,5,12,4,18,17,6,20,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3059","230420","2023-04-20 21:55:51","{
Member: {
money: 101409,
stone: 325001,
skillbook: 0,
lastconnect: 2023-04-20 21:55:51
},
DailyShop: {
itemIndex: 14,0,11,5,12,4,18,17,6,20,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3060","만두","2023-04-20 22:15:27","{
Member: {
money: 2260318981999,
stone: 2776532,
skillbook: 209217,
lastconnect: 2023-04-20 22:15:27
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,1
}
}"
"3061","만두","2023-04-20 22:15:28","{
Member: {
money: 2260318981999,
stone: 2826532,
skillbook: 209217,
lastconnect: 2023-04-20 22:15:28
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 1,1
}
}"
"3062","만두","2023-04-20 22:16:31","{
Member: {
money: 2260410704555,
stone: 2826532,
skillbook: 209217,
lastconnect: 2023-04-20 22:16:31
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 0,0,0,0,0,0,1,0,0,0,
isBuyAD: 1,1
}
}"
"3063","만두","2023-04-20 22:16:37","{
Member: {
money: 2260410704555,
stone: 2826532,
skillbook: 309217,
lastconnect: 2023-04-20 22:16:37
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 0,0,0,0,0,0,1,0,0,1,
isBuyAD: 1,1
}
}"
"3064","만두","2023-04-20 22:19:14","{
Member: {
money: 345373222,
stone: 2965532,
skillbook: 342757,
lastconnect: 2023-04-20 22:19:14
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 0,0,0,0,1,0,1,0,0,1,
isBuyAD: 1,1
}
}"
"3065","만두","2023-04-20 22:19:18","{
Member: {
money: 366703902,
stone: 2965532,
skillbook: 342757,
lastconnect: 2023-04-20 22:19:18
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 0,0,0,0,1,0,1,1,0,1,
isBuyAD: 1,1
}
}"
"3066","만두","2023-04-20 22:19:19","{
Member: {
money: 378485462,
stone: 2965532,
skillbook: 342757,
lastconnect: 2023-04-20 22:19:19
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 0,0,0,0,1,0,1,1,1,1,
isBuyAD: 1,1
}
}"
"3067","만두","2023-04-20 22:19:21","{
Member: {
money: 500760062,
stone: 2965532,
skillbook: 342757,
lastconnect: 2023-04-20 22:19:21
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 0,0,1,0,1,0,1,1,1,1,
isBuyAD: 1,1
}
}"
"3068","만두","2023-04-20 22:19:22","{
Member: {
money: 500760062,
stone: 2965532,
skillbook: 342757,
lastconnect: 2023-04-20 22:19:22
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 0,0,1,1,1,0,1,1,1,1,
isBuyAD: 1,1
}
}"
"3069","만두","2023-04-20 22:19:24","{
Member: {
money: 500760062,
stone: 2965532,
skillbook: 342757,
lastconnect: 2023-04-20 22:19:24
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 1,0,1,1,1,0,1,1,1,1,
isBuyAD: 1,1
}
}"
"3070","만두","2023-04-20 22:19:26","{
Member: {
money: 500760062,
stone: 2965532,
skillbook: 342757,
lastconnect: 2023-04-20 22:19:26
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 1,1,1,1,1,0,1,1,1,1,
isBuyAD: 1,1
}
}"
"3071","만두","2023-04-20 22:19:27","{
Member: {
money: 500760062,
stone: 2965532,
skillbook: 342757,
lastconnect: 2023-04-20 22:19:27
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 1,1,1,1,1,1,1,1,1,1,
isBuyAD: 1,1
}
}"
"3072","만두","2023-04-20 22:20:21","{
Member: {
money: 3641651996,
stone: 44532,
skillbook: 342757,
lastconnect: 2023-04-20 22:20:21
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 1,1,1,1,1,1,1,1,1,1,
isBuyAD: 1,1
}
}"
"3073","만두","2023-04-20 22:29:24","{
Member: {
money: 31858771851,
stone: 1384432,
skillbook: 342757,
lastconnect: 2023-04-20 22:29:24
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 1,1,1,1,1,1,1,1,1,1,
isBuyAD: 1,1
}
}"
"3074","만두","2023-04-20 22:29:47","{
Member: {
money: 37512229132,
stone: 1687432,
skillbook: 342757,
lastconnect: 2023-04-20 22:29:47
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 1,1,1,1,1,1,1,1,1,1,
isBuyAD: 1,1
}
}"
"3075","만두","2023-04-20 23:00:29","{
Member: {
money: 89393486445,
stone: 988832,
skillbook: 342757,
lastconnect: 2023-04-20 23:00:29
},
DailyShop: {
itemIndex: 12,18,5,16,6,17,13,15,11,3,
isBuy: 1,1,1,1,1,1,1,1,1,1,
isBuyAD: 1,1
}
}"
"3076","김경동","2023-04-20 23:33:44","{
Member: {
money: 2705036378554565,
stone: 30022437512,
skillbook: 18300669,
lastconnect: 2023-04-20 23:33:44
},
DailyShop: {
itemIndex: 18,6,16,15,9,19,17,3,7,4,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3077","2175","2023-04-21 00:00:02","{
Member: {
money: 1298994287383965774,
stone: 13531164419,
skillbook: 15083781,
lastconnect: 2023-04-21 00:00:02
},
DailyShop: {
itemIndex: 0,13,16,2,12,17,3,9,6,5,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3078","관우","2023-04-21 00:00:22","{
Member: {
money: 143845883460621335,
stone: 1292941591,
skillbook: 1221150,
lastconnect: 2023-04-21 00:00:22
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3079","0401","2023-04-21 00:00:57","{
Member: {
money: 432512640736,
stone: 8335401,
skillbook: 191500,
lastconnect: 2023-04-21 00:00:57
},
DailyShop: {
itemIndex: 7,0,12,18,19,11,2,5,15,17,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3080","0401","2023-04-21 00:01:01","{
Member: {
money: 432837363671,
stone: 9335401,
skillbook: 191500,
lastconnect: 2023-04-21 00:01:01
},
DailyShop: {
itemIndex: 7,0,12,18,19,11,2,5,15,17,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3081","2175","2023-04-21 00:12:06","{
Member: {
money: 1301884894745306830,
stone: 13531229419,
skillbook: 15083781,
lastconnect: 2023-04-21 00:12:06
},
DailyShop: {
itemIndex: 0,13,16,2,12,17,3,9,6,5,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 1,0
}
}"
"3082","2175","2023-04-21 00:12:07","{
Member: {
money: 1301887575394544334,
stone: 13531229419,
skillbook: 15083781,
lastconnect: 2023-04-21 00:12:07
},
DailyShop: {
itemIndex: 0,13,16,2,12,17,3,9,6,5,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 1,1
}
}"
"3083","2175","2023-04-21 00:12:10","{
Member: {
money: 1301895455427374990,
stone: 13531229419,
skillbook: 15083781,
lastconnect: 2023-04-21 00:12:10
},
DailyShop: {
itemIndex: 0,13,16,2,12,17,3,9,6,5,
isBuy: 0,0,0,0,0,1,0,0,0,0,
isBuyAD: 1,1
}
}"
"3084","2175","2023-04-21 00:12:14","{
Member: {
money: 1301910287690953486,
stone: 13531229419,
skillbook: 15083781,
lastconnect: 2023-04-21 00:12:14
},
DailyShop: {
itemIndex: 0,13,16,2,12,17,3,9,6,5,
isBuy: 0,0,1,0,0,1,0,0,0,0,
isBuyAD: 1,1
}
}"
"3085","2175","2023-04-21 00:12:16","{
Member: {
money: 1301917211107358734,
stone: 13531229419,
skillbook: 15083781,
lastconnect: 2023-04-21 00:12:16
},
DailyShop: {
itemIndex: 0,13,16,2,12,17,3,9,6,5,
isBuy: 0,0,1,0,0,1,0,0,0,1,
isBuyAD: 1,1
}
}"
"3086","aaabbb","2023-04-21 00:12:18","{
Member: {
money: 965511323924,
stone: 1557751,
skillbook: 4348179,
lastconnect: 2023-04-21 00:12:18
},
DailyShop: {
itemIndex: 2,12,4,11,15,14,5,17,6,9,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3087","2175","2023-04-21 00:12:19","{
Member: {
money: 1301923152065967886,
stone: 13531229419,
skillbook: 15083781,
lastconnect: 2023-04-21 00:12:19
},
DailyShop: {
itemIndex: 0,13,16,2,12,17,3,9,6,5,
isBuy: 1,1,1,0,0,1,0,0,0,1,
isBuyAD: 1,1
}
}"
"3088","aaabbb","2023-04-21 00:12:19","{
Member: {
money: 965511323924,
stone: 1957751,
skillbook: 4348179,
lastconnect: 2023-04-21 00:12:19
},
DailyShop: {
itemIndex: 2,12,4,11,15,14,5,17,6,9,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3089","2175","2023-04-21 00:12:20","{
Member: {
money: 1301929231566669006,
stone: 13531229419,
skillbook: 15083781,
lastconnect: 2023-04-21 00:12:20
},
DailyShop: {
itemIndex: 0,13,16,2,12,17,3,9,6,5,
isBuy: 1,1,1,0,1,1,0,0,0,1,
isBuyAD: 1,1
}
}"
"3090","0401","2023-04-21 00:19:00","{
Member: {
money: 451498122502,
stone: 9345401,
skillbook: 191500,
lastconnect: 2023-04-21 00:19:00
},
DailyShop: {
itemIndex: 7,0,12,18,19,11,2,5,15,17,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3091","0401","2023-04-21 00:24:04","{
Member: {
money: 472726418367,
stone: 9350401,
skillbook: 191500,
lastconnect: 2023-04-21 00:24:04
},
DailyShop: {
itemIndex: 7,0,12,18,19,11,2,5,15,17,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3092","0401","2023-04-21 00:24:50","{
Member: {
money: 474887061650,
stone: 9350401,
skillbook: 191500,
lastconnect: 2023-04-21 00:24:50
},
DailyShop: {
itemIndex: 7,0,12,18,19,11,2,5,15,17,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3093","관우","2023-04-21 00:33:23","{
Member: {
money: 146428014979442356,
stone: 1206729591,
skillbook: 1221150,
lastconnect: 2023-04-21 00:33:23
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3094","0401","2023-04-21 00:55:48","{
Member: {
money: 12134261035,
stone: 11534401,
skillbook: 191500,
lastconnect: 2023-04-21 00:55:48
},
DailyShop: {
itemIndex: 7,0,12,18,19,11,2,5,15,17,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3095","0401","2023-04-21 00:55:49","{
Member: {
money: 12169139742,
stone: 11534401,
skillbook: 191500,
lastconnect: 2023-04-21 00:55:49
},
DailyShop: {
itemIndex: 7,0,12,18,19,11,2,5,15,17,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3096","0401","2023-04-21 00:55:50","{
Member: {
money: 12196143537,
stone: 11534401,
skillbook: 191500,
lastconnect: 2023-04-21 00:55:50
},
DailyShop: {
itemIndex: 7,0,12,18,19,11,2,5,15,17,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3097","0401","2023-04-21 00:55:51","{
Member: {
money: 12275303121,
stone: 11534401,
skillbook: 191500,
lastconnect: 2023-04-21 00:55:51
},
DailyShop: {
itemIndex: 7,0,12,18,19,11,2,5,15,17,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3098","0401","2023-04-21 00:55:52","{
Member: {
money: 12319135366,
stone: 11534401,
skillbook: 191500,
lastconnect: 2023-04-21 00:55:52
},
DailyShop: {
itemIndex: 7,0,12,18,19,11,2,5,15,17,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3099","0401","2023-04-21 00:55:55","{
Member: {
money: 12452245267,
stone: 11534401,
skillbook: 191500,
lastconnect: 2023-04-21 00:55:55
},
DailyShop: {
itemIndex: 7,0,12,18,19,11,2,5,15,17,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3100","관우","2023-04-21 01:22:24","{
Member: {
money: 146445837767868622,
stone: 1207234591,
skillbook: 1221150,
lastconnect: 2023-04-21 01:22:24
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 1,0
}
}"
"3101","관우","2023-04-21 01:22:26","{
Member: {
money: 146446146698312206,
stone: 1207234591,
skillbook: 1221150,
lastconnect: 2023-04-21 01:22:26
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 1,1
}
}"
"3102","관우","2023-04-21 01:22:29","{
Member: {
money: 146447055382262214,
stone: 1207234591,
skillbook: 1221150,
lastconnect: 2023-04-21 01:22:29
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 1,0,0,0,0,0,0,0,0,0,
isBuyAD: 1,1
}
}"
"3103","관우","2023-04-21 01:22:31","{
Member: {
money: 146447471518850306,
stone: 1207234591,
skillbook: 1221150,
lastconnect: 2023-04-21 01:22:31
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 1,1,0,0,0,0,0,0,0,0,
isBuyAD: 1,1
}
}"
"3104","관우","2023-04-21 01:22:32","{
Member: {
money: 146448013969669387,
stone: 1207234591,
skillbook: 1221150,
lastconnect: 2023-04-21 01:22:32
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 1,1,1,0,0,0,0,0,0,0,
isBuyAD: 1,1
}
}"
"3105","관우","2023-04-21 01:22:33","{
Member: {
money: 146448352040424236,
stone: 1207234591,
skillbook: 1221150,
lastconnect: 2023-04-21 01:22:33
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 1,1,1,1,0,0,0,0,0,0,
isBuyAD: 1,1
}
}"
"3106","관우","2023-04-21 01:22:35","{
Member: {
money: 146448587871411295,
stone: 1207234591,
skillbook: 1221150,
lastconnect: 2023-04-21 01:22:35
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 1,1,1,1,1,0,0,0,0,0,
isBuyAD: 1,1
}
}"
"3107","관우","2023-04-21 01:22:37","{
Member: {
money: 146449168122541197,
stone: 1207234591,
skillbook: 1221150,
lastconnect: 2023-04-21 01:22:37
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 1,1,1,1,1,1,1,0,0,0,
isBuyAD: 1,1
}
}"
"3108","관우","2023-04-21 01:22:38","{
Member: {
money: 146449659051995642,
stone: 1207234591,
skillbook: 1221150,
lastconnect: 2023-04-21 01:22:38
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 1,1,1,1,1,1,1,1,0,0,
isBuyAD: 1,1
}
}"
"3109","관우","2023-04-21 01:22:39","{
Member: {
money: 146449875131328582,
stone: 1207234591,
skillbook: 1221150,
lastconnect: 2023-04-21 01:22:39
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 1,1,1,1,1,1,1,1,1,0,
isBuyAD: 1,1
}
}"
"3110","관우","2023-04-21 01:22:41","{
Member: {
money: 146450195020398788,
stone: 1207234591,
skillbook: 1221150,
lastconnect: 2023-04-21 01:22:41
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 1,1,1,1,1,1,1,1,1,1,
isBuyAD: 1,1
}
}"
"3111","관우","2023-04-21 02:33:33","{
Member: {
money: 152156260581305217,
stone: 1017011591,
skillbook: 1221150,
lastconnect: 2023-04-21 02:33:33
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 1,1,1,1,1,1,1,1,1,1,
isBuyAD: 1,1
}
}"
"3112","관우","2023-04-21 02:33:33","{
Member: {
money: 152159361212407588,
stone: 1017011591,
skillbook: 1221150,
lastconnect: 2023-04-21 02:33:33
},
DailyShop: {
itemIndex: 11,18,14,6,13,0,9,20,15,19,
isBuy: 1,1,1,1,1,1,1,1,1,1,
isBuyAD: 1,1
}
}"
"3113","230420","2023-04-21 03:01:11","{
Member: {
money: 426564,
stone: 325001,
skillbook: 0,
lastconnect: 2023-04-21 03:01:11
},
DailyShop: {
itemIndex: 18,12,5,17,7,16,2,9,6,11,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3114","230420","2023-04-21 03:01:14","{
Member: {
money: 426647,
stone: 1325001,
skillbook: 0,
lastconnect: 2023-04-21 03:01:14
},
DailyShop: {
itemIndex: 18,12,5,17,7,16,2,9,6,11,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3115","230420","2023-04-21 03:02:05","{
Member: {
money: 588422,
stone: 1331001,
skillbook: 0,
lastconnect: 2023-04-21 03:02:05
},
DailyShop: {
itemIndex: 18,12,5,17,7,16,2,9,6,11,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3116","230420","2023-04-21 03:02:41","{
Member: {
money: 684541,
stone: 1331001,
skillbook: 106500,
lastconnect: 2023-04-21 03:02:41
},
DailyShop: {
itemIndex: 18,12,5,17,7,16,2,9,6,11,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3117","12333","2023-04-21 03:33:47","{
Member: {
money: 369165577369595797,
stone: 1267164224540,
skillbook: 702454144,
lastconnect: 2023-04-21 03:33:47
},
DailyShop: {
itemIndex: 12,13,19,14,4,16,15,5,18,20,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3118","므히므히","2023-04-21 12:28:31","{
Member: {
money: 1000,
stone: 0,
skillbook: 0,
lastconnect: 2023-04-21 12:28:31
},
DailyShop: {
itemIndex: 4,3,17,16,6,11,15,20,9,5,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3119","므히므히","2023-04-21 12:28:41","{
Member: {
money: 1000,
stone: 200000,
skillbook: 0,
lastconnect: 2023-04-21 12:28:41
},
DailyShop: {
itemIndex: 4,3,17,16,6,11,15,20,9,5,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3120","므히므히","2023-04-21 12:28:46","{
Member: {
money: 1062,
stone: 200000,
skillbook: 0,
lastconnect: 2023-04-21 12:28:46
},
DailyShop: {
itemIndex: 4,3,17,16,6,11,15,20,9,5,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3121","므히므히","2023-04-21 12:31:42","{
Member: {
money: 8136,
stone: 315001,
skillbook: 100000,
lastconnect: 2023-04-21 12:31:42
},
DailyShop: {
itemIndex: 4,3,17,16,6,11,15,20,9,5,
isBuy: 0,1,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3122","므히므히","2023-04-21 12:31:53","{
Member: {
money: 9163,
stone: 315001,
skillbook: 100000,
lastconnect: 2023-04-21 12:31:53
},
DailyShop: {
itemIndex: 4,3,17,16,6,11,15,20,9,5,
isBuy: 0,1,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3123","므히므히","2023-04-21 12:33:29","{
Member: {
money: 38172,
stone: 383901,
skillbook: 235000,
lastconnect: 2023-04-21 12:33:29
},
DailyShop: {
itemIndex: 4,3,17,16,6,11,15,20,9,5,
isBuy: 0,1,0,0,0,0,1,0,0,0,
isBuyAD: 0,0
}
}"
"3124","므히므히","2023-04-21 12:33:32","{
Member: {
money: 42141,
stone: 383901,
skillbook: 235000,
lastconnect: 2023-04-21 12:33:32
},
DailyShop: {
itemIndex: 4,3,17,16,6,11,15,20,9,5,
isBuy: 0,1,0,0,0,1,1,0,0,0,
isBuyAD: 0,0
}
}"
"3125","므히므히","2023-04-21 12:33:38","{
Member: {
money: 43025,
stone: 383901,
skillbook: 235000,
lastconnect: 2023-04-21 12:33:38
},
DailyShop: {
itemIndex: 4,3,17,16,6,11,15,20,9,5,
isBuy: 0,1,0,0,0,1,1,1,0,0,
isBuyAD: 0,0
}
}"
"3126","므히므히","2023-04-21 12:37:13","{
Member: {
money: 5214634,
stone: 413901,
skillbook: 229000,
lastconnect: 2023-04-21 12:37:13
},
DailyShop: {
itemIndex: 4,3,17,16,6,11,15,20,9,5,
isBuy: 0,1,0,0,0,1,1,1,0,0,
isBuyAD: 0,0
}
}"
"3127","므히므히","2023-04-21 12:45:48","{
Member: {
money: 184027087,
stone: 891401,
skillbook: 229000,
lastconnect: 2023-04-21 12:45:48
},
DailyShop: {
itemIndex: 4,3,17,16,6,11,15,20,9,5,
isBuy: 0,1,0,0,0,1,1,1,0,0,
isBuyAD: 0,0
}
}"
"3128","12333","2023-04-21 14:21:18","{
Member: {
money: 373085378946472979,
stone: 1267164229540,
skillbook: 702454144,
lastconnect: 2023-04-21 14:21:18
},
DailyShop: {
itemIndex: 12,13,19,14,4,16,15,5,18,20,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3129","12333","2023-04-21 19:05:55","{
Member: {
money: 379911588486052807,
lastconnect: 2023-04-21 19:05:55
}
}"
"3130","12333","2023-04-21 20:37:04","{
Member: {
money: 418482483694307641,
lastconnect: 2023-04-21 20:37:04
},
DailyShop: {
isBuy: 1,0,0,0,0,0,0,0,0,0
}
}"
"3131","12333","2023-04-21 20:37:05","{
Member: {
money: 418526508617991479,
lastconnect: 2023-04-21 20:37:05
},
DailyShop: {
isBuy: 1,1,0,0,0,0,0,0,0,0
}
}"
"3132","12333","2023-04-21 20:37:06","{
Member: {
money: 418539976373334988,
lastconnect: 2023-04-21 20:37:06
},
DailyShop: {
isBuy: 1,1,1,0,0,0,0,0,0,0
}
}"
"3133","12333","2023-04-21 20:37:07","{
Member: {
money: 418570903465937314,
lastconnect: 2023-04-21 20:37:07
},
DailyShop: {
isBuy: 1,1,1,1,0,0,0,0,0,0
}
}"
"3134","12333","2023-04-21 20:37:08","{
Member: {
money: 418607211870433683,
lastconnect: 2023-04-21 20:37:08
},
DailyShop: {
isBuy: 1,1,1,1,1,0,0,0,0,0
}
}"
"3135","12333","2023-04-21 20:37:09","{
Member: {
money: 418636101570360781,
lastconnect: 2023-04-21 20:37:09
},
DailyShop: {
isBuy: 1,1,1,1,1,0,0,0,1,0
}
}"
"3136","12333","2023-04-21 20:37:11","{
Member: {
money: 418677710516792864,
lastconnect: 2023-04-21 20:37:11
},
DailyShop: {
isBuy: 1,1,1,1,1,0,0,1,1,0
}
}"
"3137","12333","2023-04-21 20:37:12","{
Member: {
money: 418737255869298373,
lastconnect: 2023-04-21 20:37:12
},
DailyShop: {
isBuy: 1,1,1,1,1,0,0,1,1,1
}
}"
"3138","12333","2023-04-21 20:37:13","{
Member: {
money: 418785936463562493,
lastconnect: 2023-04-21 20:37:13
},
DailyShop: {
isBuy: 1,1,1,1,1,0,1,1,1,1
}
}"
"3139","12333","2023-04-21 20:37:15","{
Member: {
money: 418804748957075008,
lastconnect: 2023-04-21 20:37:15
},
DailyShop: {
isBuy: 1,1,1,1,1,1,1,1,1,1
}
}"
"3140","12333","2023-04-21 20:38:48","{
Member: {
money: 423107167812304721,
lastconnect: 2023-04-21 20:38:48
}
}"
"3141","12333","2023-04-21 20:42:43","{
Member: {
money: 423218909918350519,
lastconnect: 2023-04-21 20:42:43
}
}"
"3142","김경동","2023-04-21 20:59:05","{
Member: {
lastconnect: 2023-04-21 20:59:05
},
DailyShop: {
itemIndex: 11,20,2,6,9,12,15,5,0,4
}
}"
"3143","김경동","2023-04-21 20:59:05","{
Member: {
stone: 30022642512,
lastconnect: 2023-04-21 20:59:05
}
}"
"3144","김경동","2023-04-21 21:03:15","{
Member: {
money: 2706732915136458,
lastconnect: 2023-04-21 21:03:15
}
}"
"3145","230420","2023-04-21 21:19:45","{
Member: {
money: 23348,
lastconnect: 2023-04-21 21:19:45
}
}"
"3146","12333","2023-04-21 21:45:23","{
Member: {
money: 423327058995881898,
lastconnect: 2023-04-21 21:45:23
}
}"
"3147","12333","2023-04-21 21:46:10","{
Member: {
money: 423341905566344882,
lastconnect: 2023-04-21 21:46:10
}
}"
"3148","230420","2023-04-21 21:53:53","{
Member: {
lastconnect: 2023-04-21 21:53:53
}
}"
"3149","관우","2023-04-21 22:12:14","{
Member: {
money: 152385552010699309,
skillbook: 313397801660881254,
lastconnect: 2023-04-21 22:12:14
}
}"
"3150","관우","2023-04-21 22:25:14","{
Member: {
money: 152386151848268325,
lastconnect: 2023-04-21 22:25:14
}
}"
"3151","만두","2023-04-21 22:42:34","{
Member: {
lastconnect: 2023-04-21 22:42:34
},
DailyShop: {
itemIndex: 4,3,12,18,20,9,6,2,14,11,
isBuy: 0,0,0,0,0,0,0,0,0,0,
isBuyAD: 0,0
}
}"
"3152","만두","2023-04-21 22:44:39","{
Member: {
money: 108971389616,
lastconnect: 2023-04-21 22:44:39
},
DailyShop: {
isBuy: 1,0,0,0,0,0,0,0,0,0
}
}"
"3153","만두","2023-04-21 22:44:41","{
Member: {
money: 109187671140,
lastconnect: 2023-04-21 22:44:41
},
DailyShop: {
isBuy: 1,0,0,0,1,0,0,0,0,0
}
}"
